match_no,innings,event_name,event_stage,batting_team,bowling_team,over,ball_number,bowler,batsman,non_striker,super_over,batsman_runs,extras_runs,total_runs,wides,noballs,legbyes,byes,penalty,player_out,dismissal_kind,fielders
1,2,ICC World T20,First Round,Hong Kong,Nepal,9,2,Sagar Pun,MS Chapman,Babar Hayat,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,9,3,Sagar Pun,Babar Hayat,MS Chapman,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,9,4,Sagar Pun,MS Chapman,Babar Hayat,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,9,5,Sagar Pun,Babar Hayat,MS Chapman,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,9,6,Sagar Pun,Babar Hayat,MS Chapman,0,2,0,2,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,1,B Regmi,MS Chapman,Babar Hayat,0,4,0,4,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,2,B Regmi,MS Chapman,Babar Hayat,0,2,0,2,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,3,B Regmi,MS Chapman,Babar Hayat,0,0,0,0,0,0,0,0,0,MS Chapman,bowled,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,4,B Regmi,Nizakat Khan,Babar Hayat,0,0,0,0,0,0,0,0,0,Nizakat Khan,bowled,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,5,B Regmi,Tanwir Afzal,Babar Hayat,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,10,6,B Regmi,Tanwir Afzal,Babar Hayat,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,1,SP Gauchan,Babar Hayat,Tanwir Afzal,0,0,0,0,0,0,0,0,0,Babar Hayat,bowled,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,2,SP Gauchan,Aizaz Khan,Tanwir Afzal,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,3,SP Gauchan,Aizaz Khan,Tanwir Afzal,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,4,SP Gauchan,Aizaz Khan,Tanwir Afzal,0,0,0,0,0,0,0,0,0,Aizaz Khan,bowled,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,5,SP Gauchan,Najeeb Amar,Tanwir Afzal,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,11,6,SP Gauchan,Najeeb Amar,Tanwir Afzal,0,2,0,2,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,1,B Regmi,Tanwir Afzal,Najeeb Amar,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,2,B Regmi,Tanwir Afzal,Najeeb Amar,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,3,B Regmi,Tanwir Afzal,Najeeb Amar,0,0,0,0,0,0,0,0,0,Tanwir Afzal,caught,P Khadka
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,4,B Regmi,Haseeb Amjad,Najeeb Amar,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,5,B Regmi,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,12,6,B Regmi,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,1,Sompal Kami,Haseeb Amjad,Najeeb Amar,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,2,Sompal Kami,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,3,Sompal Kami,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,4,Sompal Kami,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,5,Sompal Kami,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,13,6,Sompal Kami,Najeeb Amar,Haseeb Amjad,0,0,0,0,0,0,0,0,0,Najeeb Amar,caught,SP Khakurel
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,1,B Regmi,Haseeb Amjad,Nadeem Ahmed,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,2,B Regmi,Haseeb Amjad,Nadeem Ahmed,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,3,B Regmi,Haseeb Amjad,Nadeem Ahmed,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,4,B Regmi,Haseeb Amjad,Nadeem Ahmed,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,5,B Regmi,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,14,6,B Regmi,Nadeem Ahmed,Haseeb Amjad,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,1,SP Gauchan,Nadeem Ahmed,Haseeb Amjad,0,2,0,2,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,2,SP Gauchan,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,3,SP Gauchan,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,4,SP Gauchan,Nadeem Ahmed,Haseeb Amjad,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,5,SP Gauchan,Haseeb Amjad,Nadeem Ahmed,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,15,6,SP Gauchan,Haseeb Amjad,Nadeem Ahmed,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,1,JK Mukhiya,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,2,JK Mukhiya,Nadeem Ahmed,Haseeb Amjad,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,3,JK Mukhiya,Haseeb Amjad,Nadeem Ahmed,0,1,0,1,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,4,JK Mukhiya,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,5,JK Mukhiya,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,,,
1,2,ICC World T20,First Round,Hong Kong,Nepal,16,6,JK Mukhiya,Nadeem Ahmed,Haseeb Amjad,0,0,0,0,0,0,0,0,0,Nadeem Ahmed,bowled,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,1,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,2,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,3,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,4,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,0,1,1,0,0,1,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,5,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,0,6,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,1,Al-Amin Hossain,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,2,Al-Amin Hossain,SP Khakurel,Sagar Pun,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,2,Al-Amin Hossain,SP Khakurel,Sagar Pun,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,2,Al-Amin Hossain,SP Khakurel,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,3,Al-Amin Hossain,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,4,Al-Amin Hossain,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,5,Al-Amin Hossain,Sagar Pun,SP Khakurel,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,6,Al-Amin Hossain,Sagar Pun,SP Khakurel,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,1,6,Al-Amin Hossain,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,1,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,2,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,3,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,4,Mashrafe Mortaza,SP Khakurel,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,5,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,2,6,Mashrafe Mortaza,Sagar Pun,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,1,Farhad Reza,SP Khakurel,Sagar Pun,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,2,Farhad Reza,SP Khakurel,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,3,Farhad Reza,Sagar Pun,SP Khakurel,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,4,Farhad Reza,SP Khakurel,Sagar Pun,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,4,Farhad Reza,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,5,Farhad Reza,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,3,6,Farhad Reza,SP Khakurel,Sagar Pun,0,0,0,0,0,0,0,0,0,SP Khakurel,caught,Abdur Razzak
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,1,Mashrafe Mortaza,G Malla,Sagar Pun,0,3,0,3,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,2,Mashrafe Mortaza,Sagar Pun,G Malla,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,3,Mashrafe Mortaza,Sagar Pun,G Malla,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,4,Mashrafe Mortaza,Sagar Pun,G Malla,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,5,Mashrafe Mortaza,G Malla,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,4,6,Mashrafe Mortaza,Sagar Pun,G Malla,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,1,Shakib Al Hasan,G Malla,Sagar Pun,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,2,Shakib Al Hasan,Sagar Pun,G Malla,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,3,Shakib Al Hasan,Sagar Pun,G Malla,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,4,Shakib Al Hasan,Sagar Pun,G Malla,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,5,Shakib Al Hasan,G Malla,Sagar Pun,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,5,6,Shakib Al Hasan,G Malla,Sagar Pun,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,1,Al-Amin Hossain,Sagar Pun,G Malla,0,0,0,0,0,0,0,0,0,Sagar Pun,caught,Shakib Al Hasan
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,2,Al-Amin Hossain,P Khadka,G Malla,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,3,Al-Amin Hossain,G Malla,P Khadka,0,0,0,0,0,0,0,0,0,G Malla,lbw,
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,4,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,5,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,6,6,Al-Amin Hossain,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,1,Farhad Reza,S Vesawkar,P Khadka,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,2,Farhad Reza,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,3,Farhad Reza,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,4,Farhad Reza,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,5,Farhad Reza,P Khadka,S Vesawkar,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,7,6,Farhad Reza,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,1,Al-Amin Hossain,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,2,Al-Amin Hossain,S Vesawkar,P Khadka,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,3,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,4,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,5,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,8,6,Al-Amin Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,1,Nasir Hossain,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,2,Nasir Hossain,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,3,Nasir Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,4,Nasir Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,5,Nasir Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,9,6,Nasir Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,1,Abdur Razzak,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,2,Abdur Razzak,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,3,Abdur Razzak,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,4,Abdur Razzak,S Vesawkar,P Khadka,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,4,Abdur Razzak,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,5,Abdur Razzak,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,10,6,Abdur Razzak,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,1,Shakib Al Hasan,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,2,Shakib Al Hasan,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,3,Shakib Al Hasan,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,4,Shakib Al Hasan,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,5,Shakib Al Hasan,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,11,6,Shakib Al Hasan,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,1,Nasir Hossain,P Khadka,S Vesawkar,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,2,Nasir Hossain,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,3,Nasir Hossain,P Khadka,S Vesawkar,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,3,Nasir Hossain,P Khadka,S Vesawkar,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,4,Nasir Hossain,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,5,Nasir Hossain,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,12,6,Nasir Hossain,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,1,Shakib Al Hasan,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,2,Shakib Al Hasan,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,3,Shakib Al Hasan,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,4,Shakib Al Hasan,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,5,Shakib Al Hasan,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,13,6,Shakib Al Hasan,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,1,Nasir Hossain,P Khadka,S Vesawkar,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,2,Nasir Hossain,P Khadka,S Vesawkar,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,2,Nasir Hossain,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,3,Nasir Hossain,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,4,Nasir Hossain,S Vesawkar,P Khadka,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,5,Nasir Hossain,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,14,6,Nasir Hossain,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,1,Shakib Al Hasan,P Khadka,S Vesawkar,0,0,1,1,0,0,1,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,2,Shakib Al Hasan,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,3,Shakib Al Hasan,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,4,Shakib Al Hasan,S Vesawkar,P Khadka,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,5,Shakib Al Hasan,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,15,6,Shakib Al Hasan,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,1,Farhad Reza,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,2,Farhad Reza,P Khadka,S Vesawkar,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,2,Farhad Reza,P Khadka,S Vesawkar,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,3,Farhad Reza,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,4,Farhad Reza,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,5,Farhad Reza,S Vesawkar,P Khadka,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,16,6,Farhad Reza,S Vesawkar,P Khadka,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,1,Abdur Razzak,P Khadka,S Vesawkar,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,2,Abdur Razzak,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,3,Abdur Razzak,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,4,Abdur Razzak,S Vesawkar,P Khadka,0,0,1,1,0,0,1,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,5,Abdur Razzak,P Khadka,S Vesawkar,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,17,6,Abdur Razzak,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,1,Mashrafe Mortaza,S Vesawkar,P Khadka,0,4,0,4,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,2,Mashrafe Mortaza,S Vesawkar,P Khadka,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,3,Mashrafe Mortaza,S Vesawkar,P Khadka,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,4,Mashrafe Mortaza,S Vesawkar,P Khadka,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,5,Mashrafe Mortaza,P Khadka,S Vesawkar,0,2,0,2,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,18,6,Mashrafe Mortaza,P Khadka,S Vesawkar,0,0,0,0,0,0,0,0,0,P Khadka,bowled,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,1,Al-Amin Hossain,S Vesawkar,B Bhandari,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,2,Al-Amin Hossain,S Vesawkar,B Bhandari,0,1,0,1,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,3,Al-Amin Hossain,B Bhandari,S Vesawkar,0,0,1,1,1,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,3,Al-Amin Hossain,B Bhandari,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,4,Al-Amin Hossain,B Bhandari,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,5,Al-Amin Hossain,B Bhandari,S Vesawkar,0,0,0,0,0,0,0,0,0,,,
2,1,ICC World T20,First Round,Nepal,Bangladesh,19,6,Al-Amin Hossain,B Bhandari,S Vesawkar,0,0,0,0,0,0,0,0,0,S Vesawkar,run out,Mushfiqur Rahim
2,2,ICC World T20,First Round,Bangladesh,Nepal,0,1,Sompal Kami,Tamim Iqbal,Anamul Haque,0,0,0,0,0,0,0,0,0,,,
2,2,ICC World T20,First Round,Bangladesh,Nepal,0,2,Sompal Kami,Tamim Iqbal,Anamul Haque,0,2,0,2,0,0,0,0,0,,,
